filename,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
blues.00000.wav,0.303954482078552,0.142939135432243,1410.4690961428,1512.62098289832,2767.27493333374,0.083066391132934,-173.707504272461,137.156402587891,-23.7665138244629,26.9893627166748,-16.6684188842773,4.19844770431519,-12.5666275024414,5.83484172821045,-2.88173460960388,-1.20868146419525,-1.96573531627655,1.80053448677063,-2.98837423324585,-1.86938905715942,-0.800155580043793,-3.02378129959106,-0.445196002721787,-1.99822735786438,-0.743599057197571,-4.98611211776733,blues
blues.00000.wav,0.367137491703034,0.065712958574295,1353.26046156586,1757.23094143237,2882.22423825102,0.083066391132934,-287.914947509766,123.980072021484,5.45975065231323,33.678092956543,1.09191477298737,14.7044706344605,-4.89855337142944,8.6549015045166,0.784048140048981,6.57092761993408,-4.87865829467773,-3.18086576461792,-5.55642032623291,-6.78962659835815,-2.64463949203491,-2.98492574691772,-3.3852014541626,-1.85638952255249,1.83615064620972,-4.89741992950439,blues
blues.00000.wav,0.269320011138916,0.119071714580059,1361.04546732789,1567.80459572962,2739.62510052849,0.083066391132934,-207.208084106445,132.799179077148,-15.4389848709106,60.9867210388184,0.725807845592499,12.4378261566162,1.18383657932282,-1.54078054428101,-17.8881530761719,8.35849475860596,-2.45206689834595,-0.613248765468597,0.38487783074379,2.60512709617615,-5.18892383575439,-9.5274543762207,-9.24439334869385,-2.84827351570129,-1.4187068939209,-5.93260622024536,blues
blues.00000.wav,0.26461586356163,0.113221161067486,1324.30435621219,1827.7375353763,2710.0336127975,0.083066391132934,-209.789260864258,124.458442687988,10.310378074646,47.0180053710938,6.51023578643799,15.4054498672485,-1.99271059036255,6.71740627288818,-21.5541934967041,10.7217178344727,-5.52496671676636,-2.20593452453613,-3.03819298744202,8.64551639556885,-0.30423054099083,-0.637742161750793,-2.93988513946533,-1.70592164993286,-1.76958966255188,-7.7629566192627,blues
blues.00000.wav,0.32916271686554,0.06698053330183,1172.06569524519,1705.8175015242,2344.95248705979,0.083066391132934,-305.705169677734,113.060928344727,12.1187210083008,45.0300025939941,17.7697582244873,14.5799179077148,4.16673231124878,0.225274056196213,-7.02174758911133,13.6442728042603,8.93452835083008,1.29847836494446,5.95447731018066,8.54386711120606,1.11766386032105,0.591559529304504,0.05747414380312,-3.71234107017517,-1.00444769859314,-1.80243349075317,blues
blues.00000.wav,0.270312547683716,0.080653198063374,1420.52929349571,1731.19225194218,2930.54061275518,0.083066391132934,-238.518966674805,120.084571838379,-4.22788429260254,42.307071685791,5.92090892791748,13.9191598892212,5.36161851882935,1.90183317661285,-16.9332027435303,12.3452739715576,3.94701552391052,-1.38482308387756,0.021880382671952,3.58669376373291,-4.50395202636719,-5.54226732254028,-6.88821220397949,-4.82814168930054,1.73500573635101,-1.88881373405457,blues
blues.00000.wav,0.304322212934494,0.081461444497109,1455.00167227747,1825.88541460639,3009.85679980771,0.083066391132934,-233.763595581055,120.67350769043,-3.17108511924744,39.5409927368164,3.85745596885681,18.8404312133789,-3.6918249130249,4.43185424804688,-14.9780435562134,17.56764793396,1.8400661945343,2.53732848167419,-1.24045491218567,8.43924522399902,-0.210691943764687,-3.90611839294434,-4.47878265380859,-0.012436185032129,1.29361343383789,-2.08479571342468,blues
blues.00000.wav,0.26992928981781,0.07967271655798,1537.65718254631,2054.77911310623,3495.65386225934,0.083066391132934,-252.533981323242,104.927490234375,15.3535776138306,42.6566352844238,6.7783989906311,21.6188926696777,-1.29968297481537,5.68436813354492,-16.6146564483643,12.1660938262939,-1.95330786705017,1.96055698394775,-0.881434857845306,7.77860307693481,2.39025473594666,1.77414083480835,1.33931744098663,3.63069915771484,4.91086053848267,-2.65194368362427,blues
blues.00000.wav,0.257259339094162,0.09767246991396,1195.41163967802,1481.28425884495,2234.87815266423,0.083066391132934,-236.665344238281,138.409057617188,-4.90346145629883,47.6245765686035,5.17925596237183,8.87948799133301,0.507105767726898,-3.81827330589294,-14.977520942688,10.4204263687134,-0.351181834936142,0.777828991413116,1.77730631828308,4.23542213439941,-0.463350743055344,-6.10569190979004,-5.38238143920898,-1.33758592605591,-3.71971702575684,-4.35315322875977,blues
blues.00000.wav,0.302732288837433,0.075386866927147,1389.9555104109,1911.48515169264,3005.77349116559,0.083066391132934,-230.412994384766,127.094184875488,7.15110015869141,39.7820892333984,1.95113241672516,17.4116878509521,-5.62557601928711,8.25252056121826,-18.105354309082,13.8393421173096,-3.76358532905579,2.5612428188324,-4.32945251464844,6.81775903701782,-6.15765953063965,-6.21475744247437,-4.5154333114624,-1.85059893131256,-0.539055943489075,1.50802707672119,blues
blues.00000.wav,0.321084797382355,0.10115946829319,1046.74884002137,1480.93376363575,1830.78892946981,0.083066391132934,-264.698394775391,138.855972290039,11.186487197876,48.5203399658203,14.9151792526245,20.5728244781494,3.20781517028809,1.2471706867218,-15.8464078903198,15.9869089126587,3.36881399154663,-1.52012932300568,1.89472639560699,6.32555150985718,-0.986606955528259,-2.41285920143127,-3.68306231498718,0.496945410966873,5.04681587219238,-0.780008673667908,blues
blues.00000.wav,0.306450873613358,0.113475412130356,1156.07049638205,1497.66817596837,2170.05354464977,0.083066391132934,-233.860778808594,136.170227050781,3.2894880771637,48.9311943054199,8.69910430908203,13.9547529220581,5.35944700241089,0.381334990262985,-13.4902658462524,16.871768951416,5.14525699615479,-2.25057744979858,3.95919680595398,5.32255458831787,0.812028348445892,-1.10720062255859,-4.55655479431152,-2.43648934364319,3.31691265106201,-0.608484148979187,blues
blues.00000.wav,0.280714303255081,0.102001555263996,1210.19791701055,1497.82280924464,2522.10141586445,0.083066391132934,-227.264785766602,137.76237487793,-14.5004596710205,63.5568771362305,5.6266975402832,11.9615907669067,1.90622019767761,-1.88076663017273,-7.60911369323731,-2.47059345245361,-2.88414597511292,-9.4328145980835,-10.9169149398804,3.56943559646606,4.13958263397217,0.092947877943516,-2.97292733192444,-1.37693965435028,7.55049848556519,-3.03251767158508,blues
blues.00000.wav,0.263128608465195,0.086981654167175,1120.38761887587,1447.83993380587,2325.1026070893,0.083066391132934,-274.288757324219,130.417419433594,-6.39480113983154,70.4106750488281,13.2658548355103,9.46310520172119,7.72318744659424,-1.24534666538239,-0.575020611286163,-2.29999184608459,3.78348207473755,0.080914668738842,-0.939682364463806,2.29537272453308,4.29051208496094,-1.66192495822907,-10.4448232650757,-6.79782581329346,-1.0681643486023,-1.59612941741943,blues
blues.00000.wav,0.290948420763016,0.089222259819508,1109.56962728165,1463.28813129974,2243.5697667739,0.083066391132934,-249.281982421875,130.997924804688,0.665436446666718,66.6961135864258,17.9058971405029,4.62295818328857,6.6100378036499,1.24537456035614,1.41917526721954,-1.58429276943207,-0.974159061908722,-3.57506489753723,-2.92691493034363,4.5986852645874,7.47811412811279,-0.178768292069435,-2.81885743141174,-2.667635679245,0.751666843891144,-0.533178150653839,blues
blues.00000.wav,0.278484463691711,0.076970495283604,1198.6076653608,1573.3089743924,2478.37668026195,0.083066391132934,-284.819519042969,108.785629272461,9.13195705413818,51.2590217590332,18.111255645752,7.62131595611572,8.78174781799316,2.37242579460144,0.011786587536335,2.25041699409485,4.20027780532837,-3.30373477935791,1.6015602350235,2.66051650047302,3.32345461845398,3.25892066955566,-4.55110549926758,0.493845283985138,5.93706512451172,3.23154497146606,blues
blues.00000.wav,0.288721024990082,0.095768176019192,1391.36770955604,1494.89243903578,2811.1080016145,0.083066391132934,-228.227996826172,130.353546142578,-23.2976188659668,70.1736679077149,1.1370587348938,7.60971736907959,0.915007054805756,1.98932039737701,-6.16129016876221,-9.39074420928955,-2.56614327430725,-4.52386093139648,-0.266734510660171,0.181102648377418,-1.51305758953094,1.46095204353333,-6.97643041610718,-8.31899929046631,4.24100685119629,0.979682564735413,blues
blues.00000.wav,0.275974303483963,0.099695540964604,1115.72911599413,1398.9547036552,2290.4444833289,0.083066391132934,-248.967666625977,139.038452148438,-16.2492389678955,57.0981140136719,20.1963577270508,10.1605634689331,4.58017635345459,0.339814901351929,-7.8678822517395,-3.46630549430847,-2.64062881469727,-2.84409475326538,-0.893325746059418,-2.40165138244629,2.5727207660675,-5.87396097183228,-12.4082746505737,-7.30189228057861,-0.932404816150665,-2.69927215576172,blues
blues.00000.wav,0.280456483364105,0.124715231359005,1649.29377146484,2190.2483057568,3761.42725516399,0.083066391132934,-233.724609375,101.183601379395,17.6502704620361,23.734354019165,2.07937026023865,25.9402942657471,-16.9677104949951,15.0941743850708,-22.2787895202637,4.40050840377808,-23.2016372680664,-6.04612588882446,-5.06535196304321,1.07317280769348,-5.78049230575562,-8.3055944442749,-11.3863458633423,-6.7253155708313,-10.0277061462402,-14.035267829895,blues
blues.00000.wav,0.263016104698181,0.170081377029419,1379.0817422027,2004.00085025105,3015.83176367792,0.083066391132934,-206.987594604492,117.781471252441,23.2562446594238,28.2940654754639,-1.09959709644318,18.8649368286133,-21.9537086486816,17.8551158905029,-25.5833549499512,2.12855100631714,-17.7890529632568,-8.01546764373779,-17.616340637207,-8.13855361938477,-8.64615631103516,-15.538987159729,-15.3315048217773,-9.66487121582031,-10.1033096313477,-17.8351001739502,blues
blues.00000.wav,0.253487110137939,0.15157076716423,1331.07397010507,1973.64343728952,2900.17412971048,0.083066391132934,-221.802536010742,110.843070983887,18.6209850311279,30.9229946136475,3.29133009910583,22.5874443054199,-20.4183006286621,12.1209936141968,-26.3479557037353,-4.35627031326294,-26.4066734313965,-13.0377235412598,-12.6522254943848,-1.82190585136414,-7.26009607315064,-6.66025066375732,-14.682692527771,-11.7192640304565,-11.0252151489258,-13.3872594833374,blues
blues.00000.wav,0.276317179203033,0.101233549416065,1309.42456401392,1882.91936745703,2764.09995253241,0.083066391132934,-288.801727294922,105.899620056152,18.7913208007813,23.6884880065918,5.70511102676392,25.5491542816162,-13.4672050476074,12.4247331619263,-11.9438180923462,1.57549905776978,-15.6362619400024,-6.66524696350098,-11.7187995910645,-2.95233869552612,-7.38049936294556,-15.6935892105103,-10.9585475921631,-10.8773956298828,-18.504186630249,-19.1107406616211,blues
blues.00000.wav,0.260668754577637,0.133164808154106,1430.58200347263,2075.60234349858,3246.73036746565,0.083066391132934,-239.01091003418,108.669212341309,34.1493492126465,30.2427921295166,-0.470996260643005,27.2965145111084,-21.3890838623047,14.1558446884155,-24.5056304931641,-1.87681984901428,-28.0522651672363,-11.258264541626,-16.4841022491455,-7.63635730743408,-12.796290397644,-15.3520307540894,-13.7322826385498,-7.40016078948975,-10.0839538574219,-13.285138130188,blues
blues.00000.wav,0.262248486280441,0.135938987135887,1536.78307588471,2157.13809990355,3601.02822507498,0.083066391132934,-217.211196899414,105.791175842285,15.6186113357544,25.2630577087402,-1.43799877166748,30.1953964233398,-17.7136421203613,17.3215007781982,-27.2095413208008,4.33982849121094,-20.0634307861328,-10.6959037780762,-14.2248811721802,-5.1562123298645,-3.47157835960388,-6.18427801132202,-15.3253192901611,-6.84577894210815,-9.82835483551025,-13.9413909912109,blues
blues.00000.wav,0.233230367302895,0.197817638516426,1247.24481504879,1908.05272190404,2620.59248696909,0.083066391132934,-200.220733642578,116.345176696777,18.0607852935791,25.288818359375,0.3158258497715,24.1767768859863,-22.2230777740479,11.183144569397,-26.841911315918,-7.64365577697754,-24.8720359802246,-12.0152854919434,-17.0092430114746,-8.11537742614746,-11.9590120315552,-12.6179761886597,-14.1877794265747,-8.20447540283203,-15.0247678756714,-10.3221492767334,blues
blues.00000.wav,0.24862739443779,0.069145128130913,1188.1683365998,1682.86015044111,2339.63585254209,0.083066391132934,-328.673797607422,102.696868896484,19.8760623931885,26.7312545776367,7.15825700759888,22.7166423797607,-6.95679712295532,12.8043518066406,-10.7087488174438,-0.419348657131195,-12.3639764785767,-8.89717674255371,-9.2385196685791,-9.10932540893555,-9.00383472442627,-7.64076566696167,-7.19091558456421,-9.36847591400147,-4.47005987167358,-3.68879961967468,blues
blues.00000.wav,0.265883177518845,0.16814498603344,1513.42210699194,2140.60677890344,3449.67914026219,0.083066391132934,-192.667175292969,111.190765380859,21.3727226257324,26.3983383178711,-0.646121859550476,23.4867343902588,-25.4645500183105,16.9377288818359,-16.9770545959473,5.78863620758057,-25.7302055358887,-5.04472589492798,-17.6318206787109,-7.92168760299683,-15.1524038314819,-12.3425455093384,-17.2277641296387,-7.77172756195068,-13.0339593887329,-17.9457492828369,blues
blues.00000.wav,0.255320757627487,0.085867926478386,1151.34044095238,1709.19393755201,2312.5776828258,0.083066391132934,-301.686279296875,111.539207458496,21.8956565856934,16.1455898284912,8.19159030914307,22.0859642028809,-8.61363697052002,1.49192261695862,-17.0745182037354,-8.33753299713135,-17.0112857818604,-10.5728816986084,-15.6870174407959,-12.5987730026245,-12.245659828186,-14.543065071106,-10.0922994613647,-5.78028535842896,-7.77604818344116,-7.18664216995239,blues
blues.00000.wav,0.397724807262421,0.134891763329506,2272.49507876292,2356.85593729716,5108.31911069321,0.083066391132934,-110.26008605957,90.7018127441406,-2.52748727798462,74.0532760620117,-11.7473011016846,39.214672088623,-13.1718187332153,20.5352745056152,-17.1636428833008,12.8287134170532,-21.4335823059082,5.95240545272827,-8.03358554840088,4.23986721038818,-16.4855518341064,6.54250335693359,-5.6959433555603,-3.6408634185791,-4.85688352584839,1.8545173406601,blues
blues.00000.wav,0.386950492858887,0.129172012209892,2390.77219447133,2463.39408832083,5403.78399072417,0.083066391132934,-107.161521911621,88.4661712646484,-4.17495393753052,55.4841918945313,-8.00736427307129,38.4156646728516,-6.39944219589233,28.57448387146,-19.82057762146,13.2470960617065,-19.2418518066406,12.0728025436401,-4.58004856109619,3.79173946380615,-16.9910621643066,11.6245908737183,-7.3602032661438,-3.65730214118958,-7.17743825912476,1.9771922826767,blues
blues.00000.wav,0.377519071102142,0.111001439392567,2302.11304724899,2367.69587471337,5188.55195886949,0.083066391132934,-159.544982910156,69.7796020507812,-4.39641952514648,76.8539505004883,3.92052841186523,45.1731758117676,-4.86625337600708,32.201976776123,-9.79695701599121,7.8119044303894,-21.8275966644287,9.6837100982666,-2.58912444114685,3.30730509757996,-14.9669809341431,10.2358102798462,-4.08413314819336,-5.85018444061279,-2.47423362731934,6.65041875839233,blues
blues.00000.wav,0.399025499820709,0.127310633659363,2155.65492263755,2372.40360414164,5012.01969300261,0.083066391132934,-109.16535949707,100.62149810791,-8.61472034454346,47.3584747314453,-6.55596017837524,39.6136131286621,-8.51813411712647,29.5646705627441,-16.5759620666504,13.1656351089478,-24.2097949981689,6.58577442169189,-8.64262008666992,4.91225814819336,-15.4428043365479,1.53875112533569,-6.73247385025024,1.41777443885803,-3.96175050735474,3.2874608039856,blues
blues.00000.wav,0.39021173119545,0.136276096105576,2279.12455764956,2375.10211967805,5198.36023289353,0.083066391132934,-109.509284973145,86.9224090576172,-8.60798645019531,64.4945602416992,-6.30412721633911,43.6395111083984,-8.28675365447998,28.546106338501,-14.0797939300537,8.12504100799561,-21.4914035797119,11.0874814987183,-5.08579444885254,3.97635912895203,-12.8597412109375,12.3438587188721,0.026216182857752,-0.741568446159363,-5.12661981582642,3.30344176292419,blues
blues.00000.wav,0.429510891437531,0.148365646600723,1739.01962094565,2290.40173892151,4551.15581311678,0.083066391132934,-163.211135864258,89.7910461425781,12.9792537689209,80.691276550293,3.66078519821167,39.7419776916504,-5.40383100509644,26.5004959106445,-13.160740852356,2.71021270751953,-20.5523567199707,6.00864028930664,-2.91006064414978,-0.434612274169922,-17.5454730987549,4.15453433990479,-5.99022674560547,-7.8604211807251,-8.56509590148926,1.85771214962006,blues
blues.00000.wav,0.38785120844841,0.102582350373268,1912.50688131753,2361.47465323093,4776.86278163095,0.083066391132934,-182.638275146484,90.6767959594727,14.1190843582153,67.5498275756836,2.69321393966675,38.4305267333984,-8.41089820861816,24.1274452209473,-13.7819910049438,4.83599662780762,-16.6820297241211,5.81170845031738,-5.14953327178955,0.192983746528626,-14.4807624816895,6.86288356781006,-4.44236183166504,-2.98688840866089,-4.81624794006348,5.40032577514648,blues
blues.00000.wav,0.336454391479492,0.112245127558708,2013.38243710076,2310.30551561593,4849.49567576311,0.083066391132934,-149.951690673828,93.6294784545899,6.34345531463623,71.5119400024414,-8.10751247406006,36.2072486877441,-9.77667236328125,17.6398048400879,-21.1157989501953,-0.137308269739151,-22.1992816925049,5.4304518699646,-7.46227073669434,-4.33587837219238,-12.4016399383545,9.62459945678711,-5.01418352127075,-3.70414566993713,2.34251117706299,4.16107702255249,blues
blues.00000.wav,0.379427701234817,0.123986072838306,2148.78619909212,2204.57406445851,4673.66340566346,0.083066391132934,-106.311027526855,102.630950927734,-20.155122756958,59.3603668212891,-9.9545431137085,33.6891784667969,-14.1703977584839,23.5099983215332,-13.3140659332275,16.0142841339111,-18.9169807434082,7.82136249542236,-7.78812074661255,4.04783439636231,-11.3409385681152,2.06021809577942,-5.73942470550537,0.464256256818771,-1.90908825397491,-3.12830829620361,blues
blues.00000.wav,0.277483522891998,0.088606923818588,1318.65682168187,1904.76117718038,3046.68157713332,0.083066391132934,-255.965774536133,110.823043823242,21.5052146911621,67.5712280273438,4.29980325698853,43.1054573059082,-4.50772476196289,10.4235334396362,-8.69432640075684,1.65814983844757,-20.5931549072266,-2.44292902946472,-7.13086462020874,-11.1639175415039,-12.6094083786011,2.74201035499573,-8.94884872436523,-7.94072771072388,-2.34415626525879,-0.705605506896973,blues
blues.00000.wav,0.400859743356705,0.182379856705666,1945.84842524633,2082.24662588838,4175.8747490567,0.083066391132934,-82.9790191650391,107.052124023438,-25.3204517364502,57.1249885559082,0.085439391434193,34.6968002319336,-11.0420198440552,20.5326957702637,-11.2131767272949,14.8341245651245,-10.2293338775635,12.5395812988281,-9.76230335235596,2.56225228309631,-6.30085277557373,2.99678492546082,-8.71845436096191,-0.326581448316574,-2.98034715652466,0.712600767612457,blues
blues.00000.wav,0.393755555152893,0.19672292470932,1977.17237723504,1927.80369238392,3942.83449155258,0.083066391132934,-55.5792388916016,114.935844421387,-37.0528297424316,64.8964996337891,-7.13935375213623,15.2383842468262,-16.2226142883301,18.6308097839355,-9.74589252471924,21.4600429534912,-5.64141654968262,12.7823171615601,-16.5286808013916,3.79378724098206,-7.89087152481079,8.47761058807373,-4.06520986557007,3.20744156837463,-5.17825078964233,-1.27952265739441,blues
blues.00000.wav,0.339075475931168,0.09890953451395,1443.2652853188,1670.36991854705,3069.35644002153,0.083066391132934,-225.269729614258,117.645889282227,-14.5437574386597,64.8043518066406,12.9274663925171,19.0299625396729,10.6845474243164,9.8846607208252,-2.38568782806396,11.688362121582,1.54295897483826,3.05015420913696,-7.63015556335449,-8.95781326293945,-4.35259437561035,-0.062077857553959,-2.55421876907349,-3.43757891654968,-3.86657476425171,1.31651568412781,blues
blues.00000.wav,0.452728360891342,0.200888529419899,2030.48522375162,1987.32041579511,4062.94209861165,0.083066391132934,-57.9787940979004,108.989112854004,-36.2001991271973,64.0328598022461,1.45468187332153,26.3007507324219,-17.4702243804932,20.42356300354,-9.5265007019043,18.1718711853027,-6.0470290184021,13.8626251220703,-11.2871236801147,4.66328525543213,-6.38899850845337,3.21377611160278,-8.07865905761719,-1.7236613035202,-5.42267465591431,-2.58236527442932,blues
blues.00000.wav,0.432836145162582,0.15782567858696,2032.09498692391,1976.29801390187,4023.52567029073,0.083066391132934,-98.6747436523438,104.79541015625,-35.109561920166,60.7016181945801,-2.8314037322998,22.2367916107178,-7.83651971817017,19.0300445556641,-11.5813646316528,17.0209484100342,-5.38607311248779,12.202054977417,-9.96146583557129,0.357867211103439,-4.26525354385376,6.13488721847534,-4.83001565933228,1.50369238853455,-1.49125373363495,3.50977778434753,blues
blues.00000.wav,0.391058593988419,0.137728348374367,1811.07608358329,2052.3325634592,3927.80958240615,0.083066391132934,-145.4345703125,102.82901763916,-12.517674446106,56.9934692382813,2.27134871482849,26.5913982391357,-4.27480173110962,17.3388080596924,-7.98559093475342,15.2354259490967,-6.93459892272949,7.45721626281738,-10.4704427719116,-2.36048460006714,-6.78362321853638,2.67113423347473,-4.76087808609009,-0.949005126953125,0.024832498282194,-2.00531435012817,blues
blues.00000.wav,0.424283653497696,0.175920352339745,1886.68361927563,1913.22462264146,3828.10185199182,0.083066391132934,-92.7479782104492,115.339530944824,-35.0642700195313,57.8615531921387,1.84509146213532,26.6166095733643,-14.5524530410767,22.1332530975342,-8.20914649963379,11.0159502029419,-5.64360046386719,7.27717304229736,-10.2059726715088,1.33217453956604,-4.10589742660522,0.97830331325531,-6.55378675460815,-0.682511985301971,-2.1268265247345,-1.51824283599854,blues
blues.00000.wav,0.356588155031204,0.162027627229691,2068.37112468418,2033.9300469625,4231.49941270196,0.083066391132934,-95.4360275268555,105.216697692871,-26.953010559082,60.8308639526367,-4.82822322845459,21.5384693145752,-13.514778137207,12.1221055984497,-20.2336349487305,12.1386566162109,-5.22701835632324,10.2625741958618,-9.43818664550781,3.86753368377686,-10.1874523162842,3.58809328079224,-3.10075211524963,0.194596990942955,0.842871725559235,-3.41657614707947,blues
blues.00000.wav,0.405961394309998,0.169987469911575,2235.90695144254,2100.00433480741,4390.03178741172,0.083066391132934,-86.2253036499024,91.9484481811523,-23.4086589813232,68.253288269043,-3.8958728313446,22.7452602386475,-9.89961338043213,16.8959770202637,-11.3975296020508,18.431676864624,-7.01526355743408,10.771053314209,-11.9386854171753,1.00581419467926,-5.92349576950073,5.31816577911377,-6.14052534103394,1.94899082183838,-5.10275459289551,-0.666247844696045,blues
blues.00000.wav,0.430894166231155,0.196221590042114,1946.56565169977,1979.90993367767,3955.86774607561,0.083066391132934,-67.7709808349609,111.70418548584,-34.6461067199707,61.3348960876465,0.050250642001629,30.5606136322021,-12.7017250061035,21.1595687866211,-13.1311454772949,16.2822952270508,-6.33524608612061,12.2958316802979,-12.4779891967773,1.68127822875977,-5.1420693397522,4.64400386810303,-6.91921758651733,1.04071950912476,-4.73687171936035,-0.660035848617554,blues
blues.00000.wav,0.451905310153961,0.141766369342804,2504.02685230205,2180.43869146688,5077.15263248597,0.083066391132934,-82.4547119140625,94.1477584838867,-27.1209182739258,75.6550903320313,-27.5099506378174,35.5762100219727,-20.2785377502441,25.1091995239258,-15.3623075485229,11.3297414779663,-13.3986368179321,8.13976287841797,-8.49485683441162,8.28335952758789,-10.3465490341187,-3.46206021308899,-5.22350740432739,-2.59584784507751,-8.36373329162598,-6.97824192047119,blues
